Loan_Identifier,Monthly_Reporting_Period,Channel,Seller_Name,Servicer_Name,Original_Interest_Rate,Current_Interest_Rate,Original_UPB,Current_Actual_UPB,Original_Loan_Term,Loan_Age,Remaining_Months_to_Legal_Maturity,Remaining_Months_to_Maturity,Original_Loan_to_Value_Ratio_LTV,Original_Combined_Loan_to_Value_Ratio_CLTV,Number_of_Borrowers,Debt_To_Income_DTI,Borrower_Credit_Score_at_Origination,Co_Borrower_Credit_Score_at_Origination,First_Time_Home_Buyer_Indicator,Loan_Purpose,Property_Type,Number_of_Units,Occupancy_Status,Property_State,Metropolitan_Statistical_Area_MSA,Zip_Code_Short,Mortgage_Insurance_Percentage,Amortization_Type,Prepayment_Penalty_Indicator,Interest_Only_Loan_Indicator,Current_Loan_Delinquency_Status,Loan_Payment_History,Modification_Flag,Zero_Balance_Code,UPB_at_the_Time_of_Removal,Total_Principal_Current,Foreclosure_Costs,Property_Preservation_and_Repair_Costs,Asset_Recovery_Costs,Miscellaneous_Holding_Expenses_and_Credits,Associated_Taxes_for_Holding_Property,Net_Sales_Proceeds,Credit_Enhancement_Proceeds,Repurchase_Make_Whole_Proceeds,Other_Foreclosure_Proceeds,Modification_Related_Non_Interest_Bearing_UPB,Principal_Forgiveness_Amount,Mortgage_Insurance_Type,Servicing_Activity_Indicator,Special_Eligibility_Program,Foreclosure_Principal_Write_off_Amount,Relocation_Mortgage_Indicator,Property_Valuation_Method,High_Balance_Loan_Indicator,Borrower_Assistance_Plan,High_Loan_to_Value_HLTV_Refinance_Option_Indicator,Repurchase_Make_Whole_Proceeds_Flag,Alternative_Delinquency_Resolution,Alternative_Delinquency_Resolution_Count,Total_Deferral_Amount,Payment_Deferral_Modification_Event_Indicator,From_File,From_File_Numeric
117653935382,2001-03-01 00:00:00,R,Other,,7.5,7.5,50000.0,48779.67,360.0,15.0,345.0,330.0,50.0,,1.0,57.0,732.0,,True,P,SF,1.0,P,PA,37980,190.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
117751732686,2000-12-01 00:00:00,R,"Flagstar Bank, Fsb",,8.0,8.0,131000.0,129409.88,360.0,12.0,348.0,348.0,90.0,,2.0,45.0,775.0,675.0,False,P,SF,1.0,S,WI,0,548.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
117861825827,2003-06-01 00:00:00,R,"Wells Fargo Bank, N.A.",Other,7.875,7.875,73000.0,70003.82,360.0,41.0,319.0,317.0,54.0,,2.0,45.0,728.0,666.0,False,C,SF,1.0,P,NC,25860,286.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
117963436246,2002-06-01 00:00:00,B,Other,"Jpmorgan Chase Bank, Na",8.375,8.375,162000.0,158528.79,360.0,27.0,333.0,333.0,95.0,,2.0,40.0,679.0,688.0,False,P,SF,1.0,P,GA,12060,301.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118108158569,2004-08-01 00:00:00,R,"Wells Fargo Bank, N.A.","Jpmorgan Chase Bank, National Association",8.375,8.375,62000.0,59466.83,360.0,55.0,305.0,305.0,97.0,,1.0,31.0,706.0,,True,P,SF,1.0,P,NC,16740,282.0,18.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118180536413,2000-08-01 00:00:00,R,Other,,7.75,7.75,60000.0,58656.94,240.0,7.0,233.0,228.0,62.0,,2.0,26.0,610.0,774.0,True,P,SF,1.0,P,AZ,46060,857.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118273871749,2002-05-01 00:00:00,R,Other,"Bank Of America, N.A.",7.875,7.875,80000.0,27499.33,360.0,29.0,331.0,57.0,73.0,,2.0,26.0,756.0,756.0,False,P,SF,1.0,P,GA,23580,305.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118380804103,2000-06-01 00:00:00,C,Amtrust Bank,,7.875,7.875,91000.0,0.0,360.0,6.0,354.0,349.0,95.0,,1.0,31.0,740.0,,False,P,SF,1.0,P,OH,15940,447.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118510625721,2000-06-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.625,8.625,199000.0,0.0,360.0,5.0,355.0,355.0,90.0,,2.0,37.0,703.0,,False,P,SF,1.0,P,NY,35620,107.0,17.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118599436476,2002-02-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",7.875,7.875,126000.0,116891.67,180.0,23.0,157.0,157.0,54.0,,2.0,25.0,805.0,800.0,False,P,SF,1.0,P,CA,0,959.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118680686220,2005-06-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",8.5,8.5,35000.0,30368.03,240.0,64.0,176.0,176.0,85.0,,2.0,36.0,700.0,668.0,False,R,SF,1.0,P,PA,38300,152.0,12.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118772838504,2001-07-01 00:00:00,C,Netbank Funding Services,,7.25,7.25,142000.0,139853.98,360.0,18.0,342.0,342.0,80.0,,2.0,13.0,695.0,654.0,False,P,SF,1.0,P,CT,25540,61.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118855594082,2000-11-01 00:00:00,C,Other,,7.875,7.875,121000.0,120539.46,360.0,10.0,350.0,350.0,80.0,,2.0,30.0,775.0,768.0,True,P,PU,1.0,P,FL,45300,335.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
118912665195,2003-10-01 00:00:00,R,First Tennessee Bank National Association,"First Tennessee Bank, National Association",8.625,8.625,75000.0,62853.08,180.0,44.0,136.0,131.0,36.0,,1.0,46.0,576.0,,False,C,SF,1.0,P,NY,10580,120.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119021460515,2003-05-01 00:00:00,C,"Bank Of America, N.A.","Bank Of America, N.A.",5.85,5.85,65000.0,53641.4,360.0,41.0,319.0,236.0,74.0,,2.0,20.0,650.0,777.0,True,P,SF,1.0,P,TX,29700,780.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119102197559,2001-03-01 00:00:00,R,Other,,8.125,8.125,128000.0,126774.71,360.0,14.0,346.0,346.0,90.0,,2.0,36.0,793.0,783.0,True,P,SF,1.0,P,NY,28740,124.0,17.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119168235443,2003-06-01 00:00:00,R,Other,Other,7.25,7.25,56000.0,53705.35,360.0,41.0,319.0,314.0,95.0,,1.0,38.0,712.0,,True,P,SF,1.0,P,PA,37980,191.0,30.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119220132547,2023-08-01 00:00:00,R,Other,"Wells Fargo Bank, N.A.",7.875,7.875,64000.0,25842.68,360.0,283.0,77.0,70.0,37.0,,2.0,39.0,643.0,652.0,False,C,SF,1.0,P,LA,0,705.0,,FRM,False,False,00,0.0,False,,,292.53,,,,,,,,,,,,,False,7,,False,,False,7.0,False,,7.0,,,7,2000Q1,2000.0
119302076617,2002-05-01 00:00:00,B,Other,Other,6.875,6.875,116000.0,112934.93,360.0,29.0,331.0,331.0,80.0,,1.0,29.0,742.0,,True,P,SF,1.0,P,LA,12940,708.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119419059997,2005-11-01 00:00:00,B,"Flagstar Bank, Fsb","Jpmorgan Chase Bank, National Association",7.0,7.0,100000.0,65644.26,180.0,68.0,112.0,96.0,74.0,,1.0,26.0,698.0,,False,P,SF,1.0,P,CA,41740,921.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119535225101,2002-11-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.625,7.625,50000.0,44164.11,180.0,34.0,146.0,145.0,58.0,,1.0,24.0,,,True,P,CO,1.0,P,MD,47900,208.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119668925496,2000-06-01 00:00:00,R,Other,,8.5,8.5,84000.0,0.0,360.0,3.0,357.0,357.0,80.0,,2.0,29.0,685.0,671.0,True,P,SF,1.0,P,MS,37700,395.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119751233104,2002-12-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.875,7.875,106000.0,96970.91,360.0,35.0,325.0,269.0,80.0,,2.0,35.0,,758.0,False,P,SF,1.0,P,NY,15380,141.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119852227616,2007-03-01 00:00:00,B,"Citimortgage, Inc.","Citimortgage Asset Management, Inc.",8.125,8.125,55000.0,50809.91,360.0,88.0,272.0,271.0,80.0,,2.0,15.0,732.0,725.0,False,P,MH,1.0,S,WA,0,985.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
119921893431,2001-07-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,8.125,8.125,236000.0,230966.89,360.0,16.0,344.0,331.0,80.0,,2.0,30.0,769.0,685.0,False,P,SF,1.0,P,CA,31100,915.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120037351693,2006-07-01 00:00:00,R,Suntrust Mortgage Inc.,Suntrust Mortgage Inc.,7.875,7.875,134000.0,115035.44,360.0,82.0,278.0,230.0,93.0,,2.0,34.0,756.0,716.0,False,P,SF,1.0,P,NC,39580,275.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120142391422,2001-06-01 00:00:00,R,Other,,8.125,8.125,144000.0,142009.59,360.0,18.0,342.0,340.0,80.0,,2.0,,716.0,720.0,False,C,SF,1.0,P,NJ,35620,87.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120211382741,2000-11-01 00:00:00,C,Amtrust Bank,,8.25,8.25,103000.0,101244.14,240.0,10.0,230.0,230.0,77.0,,2.0,19.0,716.0,757.0,False,R,SF,1.0,I,MA,14460,24.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120350143716,2000-04-01 00:00:00,R,Other,,8.25,8.25,109000.0,0.0,360.0,3.0,357.0,357.0,90.0,,2.0,38.0,643.0,672.0,False,R,SF,1.0,P,MI,28020,490.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120434874237,2001-08-01 00:00:00,B,"Flagstar Bank, Fsb",,7.875,7.875,121000.0,119271.53,360.0,19.0,341.0,341.0,95.0,,3.0,40.0,719.0,719.0,False,P,SF,1.0,S,AZ,38060,852.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120530925330,2003-08-01 00:00:00,R,"Jp Morgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.5,8.5,92000.0,89284.36,360.0,42.0,318.0,318.0,80.0,,2.0,27.0,768.0,747.0,False,C,SF,1.0,P,IN,16980,463.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120683888415,2002-06-01 00:00:00,B,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",7.875,7.875,126000.0,123240.02,360.0,29.0,331.0,331.0,90.0,,2.0,30.0,710.0,,True,P,SF,1.0,P,PA,37980,190.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120766708068,2001-01-01 00:00:00,R,Regions Bank,,7.375,7.375,75000.0,72157.02,180.0,12.0,168.0,168.0,88.0,,2.0,21.0,773.0,777.0,False,P,SF,1.0,P,AR,0,721.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120862623071,2000-10-01 00:00:00,R,"Wells Fargo Bank, N.A.",,8.125,8.125,82000.0,80613.49,180.0,7.0,173.0,173.0,80.0,,1.0,26.0,757.0,,False,P,CO,1.0,P,FL,19660,321.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
120959905485,2000-12-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,7.875,7.875,125000.0,124113.87,360.0,10.0,350.0,350.0,80.0,,2.0,47.0,687.0,676.0,False,R,SF,1.0,P,MA,14460,18.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121104699309,2002-02-01 00:00:00,B,Other,Other,8.75,8.75,108000.0,106376.64,360.0,25.0,335.0,336.0,80.0,,2.0,51.0,572.0,604.0,False,C,SF,1.0,P,PR,41980,9.0,,FRM,False,False,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121186144750,2000-10-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.875,7.875,240000.0,238473.86,360.0,9.0,351.0,351.0,77.0,,1.0,56.0,705.0,,False,P,SF,1.0,P,OK,46140,740.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121340737822,2000-12-01 00:00:00,R,Other,,8.625,8.625,113000.0,112437.81,360.0,10.0,350.0,349.0,80.0,,1.0,34.0,771.0,,False,P,SF,1.0,I,GA,12060,300.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121405659017,2007-07-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",8.5,8.5,212000.0,195825.72,360.0,88.0,272.0,272.0,90.0,,2.0,,600.0,619.0,False,R,SF,1.0,P,TX,21340,799.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121517894371,2018-12-01 00:00:00,R,Other,New Residential Mortgage Llc,8.75,5.0,57000.0,49483.79,360.0,226.0,389.0,,97.0,,1.0,32.0,703.0,,True,P,CO,1.0,P,FL,33100,331.0,30.0,FRM,False,False,00,,True,,,,,,,,,,,,,6776.09,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121613683678,2006-02-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.75,7.75,52000.0,48356.31,360.0,74.0,286.0,283.0,66.0,,1.0,33.0,659.0,,False,C,SF,1.0,P,OK,36420,731.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121675260847,2000-12-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,7.75,7.75,106000.0,105348.32,360.0,10.0,350.0,349.0,90.0,,1.0,63.0,704.0,,False,P,SF,1.0,S,FL,36740,328.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121765173410,2001-05-01 00:00:00,R,Other,,8.125,8.125,119000.0,117441.9,360.0,16.0,344.0,344.0,95.0,,2.0,27.0,728.0,745.0,True,P,CO,1.0,P,NY,35620,113.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121847325911,2005-06-01 00:00:00,R,Other,Other,7.875,7.875,45000.0,21139.19,360.0,65.0,295.0,86.0,97.0,,1.0,42.0,,,False,P,SF,1.0,P,FL,19660,321.0,35.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
121925474763,2001-01-01 00:00:00,R,"Bank Of America, N.A.",,8.75,8.75,209000.0,204564.15,360.0,11.0,349.0,328.0,95.0,,2.0,31.0,755.0,774.0,True,P,SF,1.0,P,CO,19740,800.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,2.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122002403671,2002-10-01 00:00:00,B,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.75,7.75,133000.0,125255.34,240.0,33.0,207.0,209.0,73.0,,2.0,23.0,670.0,645.0,False,R,SF,1.0,P,MI,22420,484.0,,FRM,False,,02,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122114287766,2002-06-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.625,,175000.0,0.0,180.0,,,,70.0,,2.0,34.0,717.0,683.0,False,R,SF,4.0,I,LA,0,713.0,,FRM,False,,XX,,,1.0,160222.56,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
122205100172,2000-12-01 00:00:00,C,Amtrust Bank,,7.875,7.875,151000.0,149379.82,360.0,11.0,349.0,348.0,95.0,,1.0,20.0,630.0,,False,P,CO,1.0,P,MA,14460,21.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122316706049,2000-06-01 00:00:00,R,"Bank Of America, N.A.",,8.375,8.375,55000.0,0.0,360.0,3.0,357.0,341.0,80.0,,1.0,50.0,780.0,,False,P,PU,1.0,P,TX,26420,770.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122409214009,2002-04-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.375,8.375,89000.0,87063.99,360.0,25.0,335.0,335.0,68.0,,2.0,44.0,635.0,,False,R,SF,1.0,I,OR,38900,972.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122493236860,2002-04-01 00:00:00,C,Suntrust Mortgage Inc.,Other,6.875,6.875,84000.0,81100.34,360.0,37.0,323.0,323.0,80.0,,1.0,33.0,797.0,,False,P,SF,1.0,P,MD,47900,209.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122572441778,2000-04-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.5,7.5,152000.0,0.0,360.0,3.0,357.0,357.0,73.0,,2.0,25.0,732.0,677.0,False,C,SF,1.0,P,IN,26900,461.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122661160182,2004-08-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.625,7.625,88000.0,83822.45,360.0,55.0,305.0,305.0,11.0,,2.0,20.0,773.0,773.0,False,R,SF,1.0,S,CA,31100,911.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122760592231,2001-01-01 00:00:00,R,"Jpmorgan Chase Bank, National Association",,7.875,7.875,93000.0,87791.37,180.0,13.0,167.0,163.0,32.0,,1.0,,783.0,,False,R,SF,2.0,I,TX,26420,770.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122878759163,2002-04-01 00:00:00,C,Netbank Funding Services,"Citimortgage, Inc.",8.25,8.25,34000.0,33158.54,360.0,26.0,334.0,326.0,50.0,,1.0,19.0,623.0,,False,P,SF,1.0,P,ID,26820,834.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
122972109181,2002-12-01 00:00:00,R,Usaa Federal Savings Bank,Other,6.875,6.875,33000.0,29152.7,180.0,35.0,145.0,145.0,95.0,,1.0,13.0,693.0,,False,P,SF,1.0,P,NC,0,287.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123032552072,2003-03-01 00:00:00,C,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",6.625,6.625,108000.0,103369.55,360.0,45.0,315.0,314.0,80.0,,1.0,17.0,801.0,,True,P,SF,1.0,P,IL,16980,605.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123146139169,2002-05-01 00:00:00,R,"Bank Of America, N.A.","Bank Of America, N.A.",7.75,7.75,84000.0,82257.26,360.0,27.0,333.0,333.0,80.0,,1.0,58.0,764.0,,True,P,SF,1.0,P,WI,43100,530.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123277657963,2004-01-01 00:00:00,B,Regions Bank,Regions Bank,8.875,8.875,56000.0,53945.68,360.0,47.0,313.0,307.0,70.0,,1.0,5.0,767.0,,False,P,SF,1.0,P,FL,45220,323.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123330883254,2000-11-01 00:00:00,R,"Gmac Mortgage, Llc",,9.0,9.0,40000.0,38689.57,180.0,8.0,172.0,168.0,25.0,,2.0,,749.0,726.0,False,C,SF,1.0,I,ME,38860,39.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123404406797,2000-04-01 00:00:00,R,"Gmac Mortgage, Llc",,7.5,7.5,226000.0,0.0,360.0,3.0,357.0,357.0,80.0,,1.0,45.0,677.0,,True,P,SF,1.0,P,CA,31100,913.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123451622613,2001-07-01 00:00:00,R,Other,,8.5,8.5,80000.0,78633.12,360.0,16.0,344.0,343.0,75.0,,1.0,36.0,673.0,,False,C,SF,1.0,P,NJ,37980,80.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123549014561,2006-11-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,"Jpmorgan Chase Bank, Na",7.875,7.875,132000.0,122281.27,360.0,81.0,279.0,279.0,80.0,,2.0,29.0,779.0,791.0,False,P,SF,1.0,P,OK,36420,731.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123677928332,2013-05-01 00:00:00,B,"Bank Of America, N.A.","Bank Of America, N.A.",8.25,8.25,85000.0,68740.94,360.0,160.0,200.0,199.0,90.0,,1.0,38.0,692.0,,False,R,MH,1.0,S,GA,0,304.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123770214319,2001-02-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,7.25,7.25,120000.0,117642.46,360.0,12.0,348.0,337.0,80.0,,2.0,41.0,782.0,776.0,False,P,SF,1.0,P,PA,49620,173.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
123876542130,2000-04-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.25,8.25,80000.0,0.0,360.0,1.0,359.0,358.0,85.0,,2.0,31.0,763.0,751.0,True,P,SF,1.0,P,SC,22500,295.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124014742046,2001-01-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.75,7.75,183000.0,181131.23,360.0,12.0,348.0,348.0,95.0,,1.0,34.0,648.0,,False,P,SF,1.0,P,TX,26420,774.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124126083953,2002-03-01 00:00:00,B,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.875,7.875,117000.0,115015.04,360.0,25.0,335.0,335.0,80.0,,1.0,45.0,772.0,,False,P,SF,4.0,P,NM,29740,880.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124206915328,2000-02-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.5,8.5,52000.0,0.0,360.0,3.0,357.0,346.0,95.0,,1.0,36.0,623.0,,True,P,SF,1.0,P,FL,33100,330.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124304612926,2001-08-01 00:00:00,B,Other,,8.75,8.75,77000.0,76201.3,360.0,19.0,341.0,343.0,64.0,,1.0,33.0,613.0,,False,C,SF,1.0,P,CA,31100,902.0,,FRM,False,False,02,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124410937515,2000-04-01 00:00:00,R,Other,,7.75,7.75,105000.0,0.0,360.0,3.0,357.0,357.0,95.0,,2.0,34.0,695.0,782.0,True,P,SF,1.0,P,NY,15380,142.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124504659717,2001-04-01 00:00:00,R,"Pnc Bank, N.A.",,7.625,7.625,80000.0,76725.48,180.0,14.0,166.0,166.0,75.0,,2.0,49.0,672.0,661.0,False,C,SF,1.0,P,OH,17460,441.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124591698494,2003-10-01 00:00:00,R,"Bank Of America, N.A.","Bank Of America, N.A.",7.75,6.375,100000.0,84253.86,180.0,45.0,135.0,133.0,72.0,,2.0,36.0,803.0,752.0,False,P,SF,1.0,P,FL,19660,321.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124708581009,2002-05-01 00:00:00,R,Other,Other,7.5,7.5,46000.0,41816.64,180.0,26.0,154.0,154.0,64.0,,1.0,9.0,756.0,,False,R,SF,1.0,I,NC,16740,282.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
124789241170,2002-12-01 00:00:00,R,Other,Other,7.5,7.5,85000.0,75408.3,180.0,33.0,147.0,147.0,56.0,,2.0,22.0,708.0,705.0,False,P,SF,1.0,P,NC,16740,282.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
